标题,品牌,名称,SKU,价格,总评数,平均得分,好评数,默认好评,好评率,追评数,视频晒单数,差评数,中评数
飞利浦（PHILIPS） 空气净化器家用商用除甲醛PM2.5除烟尘异味 AC8622,飞利浦（PHILIPS）,飞利浦（PHILIPS） 空气净化器家用商用除甲醛PM2.5除烟尘异味 AC8622,10222411903,5899,38,5,36,16,1,1,0,0,0
艾泊斯(AirProce)空气净化器 家用办公加湿净化 蒸发式无雾加湿器除过敏原雾霾 AI-660,艾泊斯（AirProce）,艾泊斯(AirProce)空气净化器 家用办公加湿净化 蒸发式无雾加湿器除过敏原雾霾 AI-660,44083502427,11200,36,5,34,22,1,0,0,0,0
多朗FFU空气净化器家用新风设备静音工业J除雾霾pm2.5 J10 液晶款,多朗,多朗FFU空气净化器家用新风设备静音工业J除雾霾pm2.5 J10 液晶款,18647651170,1998,36,5,32,28,0.96,3,0,0,1
安爸 迷你便携式家用车载汽车空气净化器 臭氧除臭器 婴儿宝宝衣服玩具消菌 旅行消杀毒去异味清新除味 丁香粉,安爸,安爸 迷你便携式家用车载汽车空气净化器 臭氧除臭器 婴儿宝宝衣服玩具消菌 旅行消杀毒去异味清新除味 丁香粉,34684894830,199,40,5,40,22,1,0,4,0,0
夏普（SHARP）空气净化器家用除甲醛除雾霾PM2.5智能APP控制 FZ-GB60GH【集尘滤网】,夏普（SHARP）,夏普（SHARP）/,33774771355,359,40,5,40,9,1,1,2,0,0
福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1311B款白色--带加湿功能,福施威（Fusewins）,福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1311B款白色--带加湿功能,1312754322,2299,35,5,33,6,1,2,1,0,0
福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1311B款银灰色--带加湿功能,福施威（Fusewins）,福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1311B款银灰色--带加湿功能,1312754323,2299,35,5,33,6,1,2,1,0,0
福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1515B超光威款白色,福施威（Fusewins）,福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1515B超光威款白色,29669770686,2099,35,5,33,6,1,2,1,0,0
福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1515A款白色,福施威（Fusewins）,福施威(Fusewins)HP系列智能静音空气净化器家用负离子除雾霾甲醛粉尘过敏异味二手烟办公室加湿 1515A款白色,29669770685,1699,35,5,33,6,1,2,1,0,0
漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 2000风量-高效净化（定制款）,漫小白,漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 2000风量-高效净化（定制款）,37199626706,8680,38,5,22,24,1,2,0,0,0
漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 1600风量-高效净化,漫小白,漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 1600风量-高效净化,32962019900,7980,38,5,22,24,1,2,0,0,0
漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 1000风量-高效净化,漫小白,漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 1000风量-高效净化,31762684230,6480,38,5,22,24,1,2,0,0,0
漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 800风量-高效净化,漫小白,漫小白 室内新风系统 家用PM2.5 过滤中央全热交换器新风机空气净化器吊顶 800风量-高效净化,31762684229,5980,38,5,22,24,1,2,0,0,0
永宾  空气净化器车用家用 车载净化器 智能空气净化器 车载净化器 中国红,永宾,永宾  空气净化器车用家用 车载净化器 智能空气净化器 车载净化器 中国红,13827186080,228,35,5,35,19,1,2,1,0,0
霍尼韦尔(Honeywell) 除菌智能空气净化器 KJ600F-JAC2158G (微联智能APP控制),霍尼韦尔（Honeywell）,霍尼韦尔(Honeywell) 除菌智能空气净化器 KJ600F-JAC2158G (微联智能APP控制),28004458251,7999,35,5,31,21,0.96,0,1,1,0
【 配件】远大车用肺保车载空气净化器配件 电源线防滑垫点烟器 车用肺保5V点烟器(FC3),远大（BROAD）,【 配件】远大车用肺保车载空气净化器配件 电源线防滑垫点烟器 车用肺保5V点烟器(FC3),41237029104,40,38,5,13,26,1,0,0,0,0
升菱(SHENGLING)  空气净化器  YM-D808 白色,升菱（SHENGLING）,升菱(SHENGLING)  空气净化器  YM-D808 白色,16227850270,458,35,5,35,18,1,0,0,0,0
EraClean Fresh F01 新风系统 家用壁挂新风机空气净化器 大风量除甲醛除霾除过敏原除 【澎湃风量】壁挂式新风系统,EraClean,EraClean Fresh F01,48764877368,6250,35,5,22,22,1,0,1,0,0
3M 空气净化器 家用替换滤网 静电活性炭 进口滤材KJEA4187-MC MFAF4187-2（活性炭）,3M,3M 空气净化器 家用替换滤网 静电活性炭 进口滤材KJEA4187-MC MFAF4187-2（活性炭）,16291606285,279,35,5,32,17,0.96,0,0,1,0
幸福海麻将灯空气净化器麻将馆棋牌室茶楼家用吊饰除二手烟雾空气净化器吸烟神器排烟 011X（吸顶-无杆子）,幸福海,幸福海xfh-011,26365806549,1180,35,5,35,29,1,0,0,0,0
皓庭 （HOOTIM）新风系统家用无管道新风机通风换气空气净化器除甲醛除雾霾除PM2.5杀菌 500L新风净化机（科技银）+智能呼吸宝2个,皓庭,皓庭 （HOOTIM）新风系统家用无管道新风机通风换气空气净化器除甲醛除雾霾除PM2.5杀菌 500L新风净化机（科技银）+智能呼吸宝2个,10872902901,19799,35,5,33,9,0.97,1,0,1,0
思博润（SBREL）配飞利浦空气净化器滤网FY2428配AC2886/AC2888/AC2890滤芯,思博润（SBREL）,思博润FY-2428滤网,1.00004E+11,171,35,5,7,28,1,0,1,0,0
,,,,,,,,,,,,,
TCL车载空气净化器汽车内用消除异味负离子氧吧烟味除甲醛雾霾 金色（内置原装滤网1套）,TCL,TCL车载空气净化器汽车内用消除异味负离子氧吧烟味除甲醛雾霾 金色（内置原装滤网1套）,19983260717,399,34,5,32,18,0.96,1,0,1,0
歌盾（GEDUN）太阳能 车载空气净化器 车内负离子除甲醛雾霾PM2.5消除异味过滤灰尘汽车氧吧香薰 黑色加强版10个,歌盾（GEDUN）,歌盾（GEDUN）太阳能 车载空气净化器 车内负离子除甲醛雾霾PM2.5消除异味过滤灰尘汽车氧吧香薰 黑色加强版10个,44287331564,2500,34,5,6,28,1,0,0,0,0
飞利浦车载空气净化器 GP6201 除病毒细菌异味 过滤细微颗粒物 汽车尾气,飞利浦（PHILIPS）,飞利浦车载空气净化器 GP6201 除病毒细菌异味 过滤细微颗粒物 汽车尾气,35011803082,659,33,5,10,26,1,1,0,0,0
3M 空气净化器活性炭滤网 MFAF418-2(适用KJEA4185\4186\4187\4188),3M,3MMFAF418-2,32458433034,279,34,5,8,27,1,0,1,0,0
造梦者（Dream-maker）新风机空气净化器过滤网 H13高效套装 DM-F1110-1S-F,造梦者（Dream-maker）,造梦者DM-F1110-1S-F 高效套装,1.00004E+11,240,35,5,20,30,1,0,0,0,0
西屋空气净化器家用除过敏原 除雾霾PM2.5二手烟卧室办公室 空气清新 除味 空气质量检测,西屋（Westinghouse）,西屋空气净化器家用除过敏原 除雾霾PM2.5二手烟卧室办公室 空气清新 除味 空气质量检测,35034115739,999,34,5,23,19,1,1,0,0,0
三星空气净化器KJ310F-K3000UW 触摸按键 高效净化性价比优选 静音除醛除霾 【全国保修】+【晒单送20元】,三星（SAMSUNG）,三星空气净化器KJ310F-K3000UW 触摸按键 高效净化性价比优选 静音除醛除霾 【全国保修】+【晒单送20元】,54794785360,999,34,5,16,26,0.94,1,0,1,0
飞利浦（PHILIPS）空气净化器可家用商用防雾霾/去甲醛/过敏源 指数显示AC2878-三种智能,飞利浦（PHILIPS）,飞利浦（PHILIPS）空气净化器可家用商用防雾霾/去甲醛/过敏源 指数显示AC2878-三种智能,10857711344,1599,36,5,35,27,0.97,0,0,0,1
幸福海麻将灯空气净化器麻将馆棋牌室茶楼家用吊饰除二手烟雾空气净化器吸烟神器排烟 011（升降-有杆子）,幸福海,幸福海xfh-011,26365806548,1380,35,5,35,29,1,0,0,0,0
格力（GREE） 空气净化器家用静音节能去甲醛PM2.5除菌雾霾克星KJ280F-A01,格力（GREE）,格力（GREE）KJ280F-A01,11217213574,6499,34,5,28,14,1,0,0,0,0
安德迈（admair）空气净化器家用无耗材书房办公室桌面小型净化卫生间除雾霾PM2.5去除二手烟 白色,安德迈（admair）,安德迈（admair）939,13931831567,229,33,5,29,25,1,0,0,0,0
格力（GREE）空气净化器 原装滤网复合滤芯 家用除甲醛除细菌除雾霾PM2.5 配KJ450G-A01,格力（GREE）,格力KJ450G-A01滤网,1.00003E+11,699,33,5,12,21,1,0,0,0,0
杰美 12-19款日产途乐Y62空气净化器10-19款丰田普拉多霸道车载扶手箱净化器车内改装专用 10-19款普拉多【车载空气净化器黑色】一体免接线 普拉多途乐专用,杰美,杰美 12-19款日产途乐Y62空气净化器10-19款丰田普拉多霸道车载扶手箱净化器车内改装专用 10-19款普拉多【车载空气净化器黑色】一体免接线 普拉多途乐专用,1610706488,2480,32,5,32,19,1,0,0,0,0
远大空气净化器TA/B100型 活性碳10片装 黑色,远大,远大空气净化器TA/B100型 活性碳10片装 黑色,17938010244,120,32,5,25,26,1,0,0,0,0
西屋（Westinghouse）空气净化器 家用卧室静音智能除甲醛雾霾粉尘PM2.5 霾表屏幕显示,西屋（Westinghouse）,西屋（Westinghouse）空气净化器 家用卧室静音智能除甲醛雾霾粉尘PM2.5 霾表屏幕显示,33790821526,3999,32,5,24,15,1,0,0,0,0
飞利浦(PHILIPS) 空气净化器 纳米级劲护滤网 滤芯 FY2428 适用于AC2886 AC2888 AC2878,飞利浦（PHILIPS）,飞利浦(PHILIPS) 空气净化器 纳米级劲护滤网 滤芯 FY2428 适用于AC2886 AC2888 AC2878,40305657017,369,34,5,18,24,0.94,1,0,1,0
精品世界 升级款负离子空气净化器除甲醛除雾霾粉尘PM2.5过敏原细菌病毒 全效净化 升级版-冰川白,精品世界（MONDE SELECTION）,精品世界（MONDE SELECTION）SK002,52270168070,769,32,5,10,22,1,0,0,0,0
精品世界 升级款负离子空气净化器除甲醛除雾霾粉尘PM2.5过敏原细菌病毒 全效净化 升级版-太空黑,精品世界（MONDE SELECTION）,精品世界（MONDE SELECTION）SK002,52270168071,769,32,5,10,22,1,0,0,0,0
松下（Panasonic） 新风系统PM2.5过滤家用全热交换器新风机换气机空气净化器 FY-RZ18DP1风量180【3进3排】包安装,松下（Panasonic）,松下（Panasonic） 新风系统PM2.5过滤家用全热交换器新风机换气机空气净化器 FY-RZ18DP1风量180【3进3排】包安装,24877492329,14699,34,5,33,15,1,0,0,0,0
松下（Panasonic） 新风系统PM2.5过滤家用全热交换器新风机换气机空气净化器 FY-RZ28DP1风量280【4进4排】包安装,松下（Panasonic）,松下（Panasonic） 新风系统PM2.5过滤家用全热交换器新风机换气机空气净化器 FY-RZ28DP1风量280【4进4排】包安装,25383722938,16599,34,5,33,15,1,0,0,0,0
松下（Panasonic） 新风系统PM2.5过滤家用全热交换器新风机换气机空气净化器 FY-RZ38DP1风量380【5进5排】包安装,松下（Panasonic）,松下（Panasonic） 新风系统PM2.5过滤家用全热交换器新风机换气机空气净化器 FY-RZ38DP1风量380【5进5排】包安装,25383722939,18599,34,5,33,15,1,0,0,0,0
卡斯兰 新款可穿戴便携式负离子空气净化器 项链款佩戴净化吊坠挂件礼品 玫瑰金银圈KSL0810,卡斯兰（Carslands）,卡斯兰 新款可穿戴便携式负离子空气净化器 项链款佩戴净化吊坠挂件礼品 玫瑰金银圈KSL0810,39352060810,258,32,5,19,22,1,0,0,0,0
upure 优佰瑞空气净化器家用卧室除甲醛雾霾PM2.5静音净化器U3A 白色,upure,upure 优佰瑞空气净化器家用卧室除甲醛雾霾PM2.5静音净化器U3A 白色,20047039805,2300,32,5,32,18,1,0,0,0,0
阳光森林空气净化器家用除甲醛室内智能空气净化器负离子加湿立式 浅灰色,阳光森林,阳光森林KQ04,51043562406,1580,32,5,29,3,1,0,0,0,0
造梦者（Dream-maker）空气净化器家用 无耗材除甲醛除雾霾pm2.5 DM460S01 白色,造梦者（Dream-maker）,造梦者DM460S01,1.00002E+11,2699,33,5,26,24,1,0,0,0,0
REHAU 德国瑞好家用空气净化器 办公室除甲醛 客厅小型卧室静音 除尘去雾霾 高CADR值 大空间 BREATHE 2 岩砂白,REHAU,REHAU 德国瑞好家用空气净化器 办公室除甲醛 客厅小型卧室静音 除尘去雾霾 高CADR值 大空间 BREATHE 2 岩砂白,36824222270,6880,32,5,25,15,1,0,3,0,0
飞利浦【PHILIPS】空气净化器 AC4001 智能感应 高效过滤婴儿专业,飞利浦（PHILIPS）,飞利浦【PHILIPS】空气净化器 AC4001 智能感应 高效过滤婴儿专业,10839977930,799,34,5,31,24,1,1,0,0,0
艾泊斯(AirProce) 车载空气净化器 便携式微型净化器智能操作监测PM2.5 除霾除甲醛 AX30,艾泊斯（AirProce）,艾泊斯（AirProce）AX30、AX60、AX90,44313843250,1899,34,5,28,29,1,0,0,0,0
福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C B款（HEPA过滤网+光触媒活性炭）,福施威（Fusewins）,福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C B款（HEPA过滤网+光触媒活性炭）,29696658677,298,32,5,25,26,1,0,0,0,0
福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C A款（HEPA过滤网+冷触媒活性炭）,福施威（Fusewins）,福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C A款（HEPA过滤网+冷触媒活性炭）,29696658676,258,32,5,25,26,1,0,0,0,0
福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311B/1515B-HEPA过滤网,福施威（Fusewins）,福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311B/1515B-HEPA过滤网,32511564827,129,32,5,25,26,1,0,0,0,0
福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311A冷触媒活性炭,福施威（Fusewins）,福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311A冷触媒活性炭,37829737713,129,32,5,25,26,1,0,0,0,0
福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C C款（医用级过滤网+光触媒活性炭）,福施威（Fusewins）,福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C C款（医用级过滤网+光触媒活性炭）,29696658678,498,32,5,25,26,1,0,0,0,0
福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311C-医用级过滤网,福施威（Fusewins）,福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311C-医用级过滤网,32511564826,329,32,5,25,26,1,0,0,0,0
福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311B/1515B-活性炭滤网,福施威（Fusewins）,福施威fusewins空气净化器滤网适用于1311A/B/C 适用于1515A/B/C 1311B/1515B-活性炭滤网,32511564828,169,32,5,25,26,1,0,0,0,0
352 除甲醛 新风系统 高效空气净化器 壁挂式家用型 除雾霾 新风机 G45,352,352G45,1.00004E+11,680,32,5,10,22,1,1,0,0,0
【旗舰店】浩泽（ozner） 家用商用立式空气净化器除雾霾甲醛异味烟尘 立式空气净化器滤芯（医疗级环状抗网）,浩泽（ozner）,【旗舰店】浩泽（ozner） 家用商用立式空气净化器除雾霾甲醛异味烟尘 立式空气净化器滤芯（医疗级环状抗网）,32775684544,3049,32,5,9,26,1,0,0,0,0
远大（BROAD）家用壁挂式新风系统 双向流热回收通风换气新风系统 升级版外循环空气净化器FE6,远大（BROAD）,远大FE6,1.00002E+11,888,32,5,20,17,1,4,1,0,0
小米（MI） 空气净化器pro家用办公室智能去除甲醛雾霾二手烟空气监测仪霾表空气清新过滤进化机器 小米空气净化器2S,小米（MI）,小米（MI） 空气净化器pro家用办公室智能去除甲醛雾霾二手烟空气监测仪霾表空气清新过滤进化机器 小米空气净化器2S,53058861324,499,32,5,0,32,1,0,0,0,0
德国爱达屋（Adawo）车载离子空气净化器无耗材车用家用除味器 雾霾甲醛烟味异味AP-K5 青色,ADAWO,ADAWOAP-K5,31015813007,1399,32,5,17,21,0.94,2,0,1,0
小米（MI） 空气净化器pro家用办公室智能去除甲醛雾霾二手烟空气监测仪霾表空气清新过滤进化机器 小米空气净化器PRO+除菌版滤芯,小米（MI）,小米（MI） 空气净化器pro家用办公室智能去除甲醛雾霾二手烟空气监测仪霾表空气清新过滤进化机器 小米空气净化器PRO+除菌版滤芯,53058861328,1399,32,5,0,32,1,0,0,0,0
,,,,,,,,,,,,,
【小米新品】小米 汽车车载空气净化器太阳能车用加湿消除甲醛pm2.5异味香薰负离子 升级版白色+礼品,小米,【小米新品】小米 汽车车载空气净化器太阳能车用加湿消除甲醛pm2.5异味香薰负离子 升级版白色+礼品,37650036208,589,34,5,5,31,1,0,0,0,0
史密斯（A.O.Smith）甲醛净化器 新一代空气净化器 专利甲醛精确数字监测 KJ868BX,史密斯（A.O.SMITH）, 史密斯（A.O.Smith）甲醛净化器 新一代空气净化器 专利甲醛精确数字监测 KJ868BX,29788582562,5698,31,5,28,12,1,1,3,0,0
科沃斯（Ecovacs）沁宝AA30空气净化器移动家用氧吧除甲醛二手烟味粉尘雾霾清新空气,科沃斯（Ecovacs）,科沃斯（Ecovacs）沁宝AA30,41403714755,6999,32,5,22,9,0.95,0,3,1,0
海尔（Haier）KJ350F-EAA空气净化器滤网滤芯,海尔（Haier）,海尔KJ350F-EAA空气净化器滤网滤芯,1.00003E+11,299,31,5,8,23,1,0,0,0,0
,,,,,,,,,,,,,
夏普（SHARP）空气净化器家用 KC-CG60-M 除PM2.5二手烟除甲醛加湿智能,夏普（SHARP）,夏普（SHARP）空气净化器家用 KC-CG60-M 除PM2.5二手烟除甲醛加湿智能,25221196517,2319,34,5,22,14,1,0,0,0,0
